Category,Product Name,Price,Rating,Reviews,Product Link,Page Number
Computers&Accessories,"Macaron Sticky Notes 400 Sheets Cube (4 Colors x 100 Sheets Each) – Self Adhesive, Strong Stick, Vibrant Pastel Colors, Ideal for School, Office & Home (7.6 x 7.6 cm)",126,4.0 out of 5 stars,,https://www.amazon.in/GLUN%C2%AE-Colourful-Sticky-Notes-Self-Adhesive/dp/B0F13FKDDM/ref=sr_1_113?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"Gear Vintage 2 Faux Leather(Without Antitheft) 19""/34L Large Water Resistant Laptop Backpack/Casual Backpack/Daypack/Travel Backpack/College Bag For Men/Women(Black-Brown)",979,4.3 out of 5 stars,,https://www.amazon.in/Gear-Antitheft-Resistant-Backpack-Black-Brown/dp/B0FFB8KTF8/ref=sr_1_114?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"Lenovo Idea Tab Pro with Paper-Like Anti Glare 12.7"" 3K 144 Hz Display & Pen Plus (Matte Edition)| 12GB RAM, 256GB ROM|10200mAh with 45W Charger|MediaTek Dimensity 8300|4 JBL Speakers",31999,4.3 out of 5 stars,,https://www.amazon.in/Lenovo-Paper-Like-10200mAh-MediaTek-Dimensity/dp/B0G52QZB8H/ref=sr_1_115?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"Dyazo 14.1 Inch Laptop Sleeve Case with Handle & Two Front Pockets | Protective Notebook Cover Compatible for MacBook, Lenovo, HP, Dell, Asus, Acer & Other 14"" Laptop & Notebooks (Blue)",269,4.3 out of 5 stars,,https://www.amazon.in/Dyazo-Protective-Notebook-Compatible-Notebooks/dp/B0GRBGNPHL/ref=sr_1_116?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"Boat Rockerz 255 Pro+, 60H Battery, Fast Charge, IPX7, Dual Pair,Low Latency,Magnetic Buds, Stream Ad Free Music via App Support, in Ear Bluetooth Neckband, Wireless with Mic Earphones (Cosmic Grey)",999,4.0 out of 5 stars,,https://www.amazon.in/boAt-255-Pro-Bluetooth-Earphones/dp/B0CKRC958Z/ref=sr_1_117?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,Faber-Castell Tack-It - Pack of 90 (Light Green),113.6,4.3 out of 5 stars,,https://www.amazon.in/Faber-Castell-Tack-pieces-Light-Green/dp/B01FP5QXYQ/ref=sr_1_118?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Indigo",61990,4.6 out of 5 stars,,https://www.amazon.in/Apple-2026-MacBook-Laptop-chip/dp/B0GR64G4H6/ref=sr_1_119?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Computers&Accessories,"EvoFox Deck 2 Smartphone Gamepad with Hall Effect Triggers & Joysticks | Bluetooth Wireless Controller for Android, iOS, Windows, macOS & Nintendo Switch | Key Mapping, Macro Buttons, RGB Lighting",2799,4.1 out of 5 stars,,https://www.amazon.in/EvoFox-Deck-Smartphone-Joysticks-Controller/dp/B0GH193Z1N/ref=sr_1_120?dib=eyJ2IjoiMSJ9.nEfJn-I2Jj1NlfpU3o4QWHMIUKihJwxylQ4B4ckNAIPJGHIa43L1Tw28btkIAGBStL6Z8kElObxlCFPBs3pHtWxpdwv-UvdgEfZEfQrygeqxiq8-D4H_9KZgSQv0rf_AK1DIcuIgn-6mjnK0KtyDxr2E9bqfpn0HnYvylpHU0PA2fATZE6dYru07NpP3hVet0eZh8hVNmHkcvh5LH3Q-Ju2199s7kt5ZkNpyNvv5V-AySO6zlN9GxxHSkbi4uvWWhJkTqmrO6PkaULONzZzahpb6QJko0D7iJWRPlg_nXhI.T-vMY6H0mBAOi90PYN1TsUVrLTeFFDwfYeTGOrG87io&dib_tag=se&qid=1778654663&s=computers,5
Home&Kitchen,WEIRD WOLF Rechargeable LED Study Table Lamp for Study & Office | 3 Color Modes & 3-Level Touch Brightness | Dual Lithium Battery | Adjustable Gooseneck Desk Lamp with Pen Holder | Eye-Care Light,599,4.3 out of 5 stars,,https://www.amazon.in/WEIRD-WOLF-Rechargeable-Brightness-Adjustable/dp/B0FR9KHQZM/ref=sr_1_25?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Exo Dishwash Bar, 360gm (90gm X (3 + 1 Bar Free) | Complete Dishwashing Solution With Anti-Bacterial Efficacy & Goodness of Ginger Remove Tough Grime Stains | Experience Hygienic & Superior Cleaning",30,4.3 out of 5 stars,,https://www.amazon.in/Exo-Dishwash-Goodness-Bacteria-Sanitizes/dp/B078HC9V8B/ref=sr_1_26_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D,2
Home&Kitchen,"BRUSTRO Kuro Precision Mechanical Pencil | Tip Size - 0.7mm With 20 - HB and 20-2B leads, 3 Eraser Refills| Ideal For Writing, Sketching, Drawing, Mandala Arts and Fine Art Students",231,4.4 out of 5 stars,,https://www.amazon.in/BRUSTRO-Kuro-Precision-Mechanical-Pencil/dp/B0FV2SDKN8/ref=sr_1_27?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Motorola Pad 60 Neo (Pantone Bronze Green, 8GB RAM, 128GB Storage)",22739,3.6 out of 5 stars,,https://www.amazon.in/Motorola-Pad-60-Neo-Pantone/dp/B0FVXV5Z8W/ref=sr_1_28?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"GAINDA Naphthalene Balls White Kapoor Goli Stain-free Anti-Insect, Repellant Mothballs Sanitary Cubes for Cloth Wardrobe, Almirah, Bookshelves, Cupboards & Drawers - 200 Gm, White",66,4.0 out of 5 stars,,https://www.amazon.in/GAINDA-Naphthalene-Stain-Free-Anti-Insect-Bookshelves/dp/B08J8FX7YB/ref=sr_1_29?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"WEWEL® 16 Pcs Premium Clothes Hangers for Hanging Cloths, Elevate Your Wardrobe Organization in Multicolors with Cloth Hanger (16, Black)",281,4.1 out of 5 stars,,https://www.amazon.in/Premium-Clothes-Wardrobe-Organization-Multicolors/dp/B0FP2FSXGL/ref=sr_1_30?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,MICROTEK Pearl EM4130+ Digital Display WALL Mounted Automatic Voltage Digital Display STABILIZER for AIRCONDITION Conditioner (AC) UP to 1.5 TON Working Voltage 130V-300V with 3 Year Warranty (White),3868,4.1 out of 5 stars,,https://www.amazon.in/MICROTEK-Automatic-STABILIZER-AIRCONDITION-Conditioner/dp/B08B3ZKGSJ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults,148,4.4 out of 5 stars,,https://www.amazon.in/Cubelelo-Explorer-Speedcube-Beginners-Children/dp/B0FBMGT6V7/ref=sr_1_32?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Lenovo Idea Tab Smartchoice |11-inch 2.5K Clear Display, 90Hz Refresh Rate, 8GB RAM, 256GB ROM| MediaTek Dimensity 6300| 7040mAh Battery|4 Speakers| USB-C |Wi-Fi + 5G |AI-Enabled, Luna Grey",20998,4.2 out of 5 stars,,https://www.amazon.in/Lenovo-Smartchoice-Resolution-MediaTek-Dimensity/dp/B0FJG1Y79K/ref=sr_1_33?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,Eyetex Pallavi Sticker Bindi/Pottu|Round|Aloe Vera & Papaya Extracts|Breathable Non-Irritating Velvet Fabric|P7| Dark Maroon|20 Flaps,249,4.3 out of 5 stars,,https://www.amazon.in/Pallavi-Round-Extracts-Breathable-Non-Irritating/dp/B0F9YT35H6/ref=sr_1_34?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Kleenest Magic Eraser Cleaning Sponge | Pack of 4 | Chemical-Free, Multi-Purpose Wipe for Effortless Cleaning of Kitchen, Bathroom, Walls, Shoes & More – Tough on Stains, Gentle on Surfaces",295,4.0 out of 5 stars,,https://www.amazon.in/Kleenest-Cleaning-Chemical-Free-Multi-Purpose-Effortless/dp/B0FP4S4JX2/ref=sr_1_35?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Desidiya® RGB Neon LED 5Mtr Strip Light with App & Remote Control | Music Sync | USB Powered | Waterproof & Flexible Led Rope Light Room, Gaming, Party, Diwali & Home Decoration Ceiling Strip Lights",474,3.9 out of 5 stars,,https://www.amazon.in/Desidiya%C2%AE-Control-Waterproof-Flexible-Decoration/dp/B0GKPNJ1J3/ref=sr_1_36?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,UPYOG 100 PCS Air Fryer Paper Sheets | Disposable Parchment Paper Liners | Oil-Proof & Non-Stick | Fits 8 Inch Square Air Fryer Baskets | For Frying Baking Cooking Roasting & Microwave,189,4.3 out of 5 stars,,https://www.amazon.in/Disposable-Parchment-Oil-Proof-Non-Stick-Microwave/dp/B0GK6XBRDK/ref=sr_1_37?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,Godrej aer O – Hanging Car Air Freshener – Marine Escape - Pack of 3 (22.5g) | Gel Lasts up to 30 days | Car Accessories,309,4.2 out of 5 stars,,https://www.amazon.in/Godrej-aer-Hanging-Freshener-Accessories/dp/B0GJ61VVGW/ref=sr_1_38?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"TEKCOOL Handy Stitch Mini Hand Sewing Machine | Portable Stapler-Style Silai Machine for Quick Repairs, Home Tailoring & Emergency Stitching | Lightweight Handheld Sewing Tool (Handy Stitch)",474,4.3 out of 5 stars,,https://www.amazon.in/TEKCOOL-Hand-Sewing-Machine-Stapler-Style/dp/B0GQN34JJ7/ref=sr_1_39?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Babique Penguin Stuffed Plush Animal | Teddy Bear Soft Toy |Ideal for Birthdays & Special Occasions Girls/Boys, Baby Kids (17Cm)",121,4.2 out of 5 stars,,https://www.amazon.in/Babique-Penguin-Stuffed-Birthdays-Occasions/dp/B0F64GBC72/ref=sr_1_40?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
Home&Kitchen,"Windshield Washer Fluid Concentrate for Car| 250ml (275g) | Streak-Free Glass Cleaning | Removes Dust, Bugs & Road Grime | 10ml Dilution per 1L Water | Safe for Wiper Blades & Car Glass",299,4.5 out of 5 stars,,https://www.amazon.in/MotorOctane-Windshield-Concentrate-Streak-Free-Cleaning/dp/B0GNSJ15BC/ref=sr_1_41?dib=eyJ2IjoiMSJ9.PMMA9xXQOvtVVD8DPGQM-4eScVwKkGe2sHGUZ8RU9SFy24bVpDWZeT2g2TJHniWYR3OoN3w5xzlVQ9TclgpjKPW9EmXEVvuJYR4nlC6Ja_9rfdgURUZkKDKGQAYHXa0Q2ttA5YlNWdoNRGhXBf-3yXjoDYnIaVUcYP0iMp0FmYuVXTebQdmckGLTjVFaRMfLPd7uO_GRskw7-yl2Dlvss1HnRRexO_XUZ2o2cFJKkCbYX57Bp26Y0CUPcpphOt66UQ8iX7Nq3UulfbHnyhSW_cVM20DP8A5tC8uirC-0UoI.X8tE6dSVBGeT8_6NmPBtaPZ-NfUO0aAmS7c7XGlfpdE&dib_tag=se&qid=1778654669&s=kitchen,2
